IID,ancestry,white_brit,Unnamed: 0
2727705,China,0,242601
3688811,China,0,339192
1323274,China,0,165890
1024263,China,0,432077
5652069,China,0,62575
4480749,China,0,176874
1210086,China,0,216383
3496787,China,0,301353
2677877,China,0,189822
3154246,China,0,49957
1722471,China,0,2335
3459539,China,0,88610
3809452,China,0,308816
4870147,China,0,279464
5204372,China,0,318649
1836051,China,0,304758
1711537,China,0,304200
1178204,China,0,411966
1895647,China,0,403358
3340411,China,0,311658
3260047,China,0,19045
3413603,China,0,343544
3549068,China,0,392250
5939093,China,0,56074
3784080,China,0,281031
2001531,China,0,205005
1500378,China,0,194336
3075939,China,0,368987
1183869,China,0,411076
5417955,China,0,276905
2977892,China,0,203316
5329400,China,0,373593
3433148,China,0,125509
2991786,China,0,318603
1128911,China,0,38642
3206725,China,0,81549
4587800,China,0,237492
1903120,China,0,41010
2245681,China,0,71491
2316405,China,0,189203
3659315,China,0,137096
5769665,China,0,27411
3768623,China,0,14069
2749883,China,0,10903
5108183,China,0,148162
2348985,China,0,308472
5179629,China,0,44958
2288407,China,0,428925
3879899,China,0,69177
2243653,China,0,412474
4665434,China,0,269767
3465354,China,0,221834
2248600,China,0,160928
2963940,China,0,432769
2302801,China,0,185236
3454519,China,0,274942
3470250,China,0,437051
5300149,China,0,318084
4841174,China,0,211118
4361178,China,0,392360
1022848,China,0,77070
4425396,China,0,291852
2855626,China,0,317026
2589912,China,0,411762
1400844,China,0,164759
3982822,China,0,88199
5427090,China,0,168644
3603261,China,0,329748
3635486,China,0,391877
1711914,China,0,184087
5813498,China,0,430567
2470259,China,0,397777
5004508,China,0,416489
5802008,China,0,358897
3939229,China,0,315598
3387060,China,0,332410
5609100,China,0,369548
2824352,China,0,267758
2475395,China,0,84693
2219574,China,0,113971
4900385,China,0,74410
3560122,China,0,322328
3227584,China,0,149700
1505195,China,0,310057
2980262,China,0,399728
4983788,China,0,364669
1619200,China,0,259476
1865855,China,0,95513
5973171,China,0,176862
1409834,China,0,187937
1021424,China,0,284155
5756473,China,0,262992
4286469,China,0,260662
1656698,China,0,242724
3809124,China,0,14500
5998176,China,0,353762
4757379,China,0,233030
3000979,China,0,280312
5174845,China,0,412264
2444334,China,0,262123
1898759,China,0,324650
4768135,China,0,125055
3478742,China,0,246472
2150053,China,0,263396
4317932,China,0,167667
4121537,China,0,251087
4439560,China,0,275400
4124049,China,0,315704
3864504,China,0,16626
2514676,China,0,377079
2701234,China,0,179010
4659337,China,0,127185
3347004,China,0,255746
2078746,China,0,314175
3271832,China,0,121177
1838057,China,0,367662
5586260,China,0,50573
1952910,China,0,416167
1143142,China,0,423163
1331787,China,0,297085
5901528,China,0,62371
3389985,China,0,29387
3323527,China,0,372633
3888554,China,0,180001
5562739,China,0,277378
2737411,China,0,74580
5896619,China,0,34646
1595271,China,0,34243
2468567,China,0,250417
4935699,China,0,48814
1936024,China,0,315705
4977338,China,0,279651
4971481,China,0,386430
2066016,China,0,207450
3511134,China,0,251305
3354914,China,0,134679
5036197,China,0,97950
3373968,China,0,200061
2854258,China,0,425264
4891418,China,0,135457
3860006,China,0,237832
3248457,China,0,71073
1850338,China,0,257213
4172253,China,0,71654
4501424,China,0,108380
2446792,China,0,347994
1467707,China,0,70682
5952609,China,0,310050
1781006,China,0,157478
5470838,China,0,140874
4128589,China,0,140862
1048786,China,0,36709
2352914,China,0,315909
1827863,China,0,303560
1663488,China,0,118957
2047415,China,0,272540
5778572,China,0,337063
2052627,China,0,238125
1144341,China,0,117674
4794484,China,0,179817
1051835,China,0,218007
3985009,China,0,109073
5348590,China,0,77206
5860171,China,0,343160
3332125,China,0,92176
4085799,China,0,196056
5990760,China,0,9804
5110139,China,0,98073
4016702,China,0,75861
5053967,China,0,22062
3518674,China,0,98835
4940645,China,0,233952
4142697,China,0,203881
4828511,China,0,352668
3737546,China,0,340923
1130819,China,0,417557
4677751,China,0,4303
4056095,China,0,352174
1033980,China,0,390111
3488658,China,0,326698
4736333,China,0,128454
1330607,China,0,226840
1661746,China,0,346775
1971422,China,0,127872
3194704,China,0,224407
5129814,China,0,328460
4022994,China,0,188010
2856734,China,0,381036
3632951,China,0,421617
5333714,China,0,123730
3773015,China,0,93591
2824762,China,0,435556
4533701,China,0,87542
1754552,China,0,218793
1170586,China,0,148434
4628998,China,0,364663
2268951,China,0,106456
5443152,China,0,291645
4985658,China,0,315716
2995761,China,0,337073
2138284,China,0,133532
4640350,China,0,194190
5873706,China,0,242927
2157005,China,0,417325
1725011,China,0,211699
2775418,China,0,175125
4158897,China,0,295541
4071273,China,0,31764
3015976,China,0,260567
2278509,China,0,346733
1514607,China,0,337386
1006895,China,0,280450
4762868,China,0,154838
3021840,China,0,427350
1134098,China,0,176154
5103986,China,0,410105
2949495,China,0,396495
4474001,China,0,20867
4215610,China,0,126855
1991688,China,0,152662
2337318,China,0,321876
1915911,China,0,69299
1603137,China,0,253603
1553029,China,0,241368
2659080,China,0,166644
1036920,China,0,226179
2224671,China,0,211065
3922920,China,0,185398
1687945,China,0,44298
4406866,China,0,411952
5976322,China,0,265926
4287724,China,0,405825
2622089,China,0,106772
4748100,China,0,392857
3672315,China,0,326030
2936761,China,0,428789
1634897,China,0,262409
1991041,China,0,311165
5831317,China,0,95616
2221699,China,0,36794
3300309,China,0,147692
6015607,China,0,175137
5397511,China,0,149870
2261004,China,0,85900
2489344,China,0,301083
4791698,China,0,65261
2347627,China,0,428380
1719263,China,0,81118
4086056,China,0,142005
2153117,China,0,286265
5898046,China,0,27242
3429346,China,0,308804
5853473,China,0,292305
5898656,China,0,405992
1823540,China,0,380350
3763836,China,0,71011
5391454,China,0,50869
2067492,China,0,283328
1236474,China,0,17207
1087688,China,0,315700
5483421,China,0,91668
3560629,China,0,122137
1440970,China,0,352070
3555299,China,0,58489
4749211,China,0,198524
4705057,China,0,114956
4495603,China,0,123151
1545547,China,0,413668
1578956,China,0,108422
1695734,China,0,100371
1040632,China,0,18489
1920574,China,0,297489
1269027,China,0,7161
1550178,China,0,379800
3774260,China,0,96330
1295743,China,0,404070
2927560,China,0,228167
1945882,China,0,143450
4806690,China,0,303558
5204866,China,0,345053
3261952,China,0,38612
3792783,China,0,292159
3894497,China,0,401723
2689901,China,0,377767
5480072,China,0,350554
1571867,China,0,214203
3158149,China,0,93998
3440003,China,0,416535
1705237,China,0,116900
1079686,China,0,348011
1418604,China,0,247345
2266658,China,0,45
1025299,China,0,237886
1557230,China,0,226355
1195833,China,0,433996
2717568,China,0,46238
3806217,China,0,381047
5528744,China,0,16342
3335467,China,0,361610
1573717,China,0,81441
3818852,China,0,31850
2939583,China,0,427055
5408217,China,0,125252
4353536,China,0,38540
4034007,China,0,67724
1936908,China,0,432444
1113766,China,0,88396
3896096,China,0,357857
5333684,China,0,272577
5861855,China,0,25771
3496304,China,0,164065
2013143,China,0,231282
3096316,China,0,205535
5850809,China,0,188907
5776843,China,0,9634
5552643,China,0,89638
4778182,China,0,98942
2793156,China,0,150236
5922288,China,0,332751
5561732,China,0,268194
4241695,China,0,63753
1825796,China,0,217308
4612868,China,0,163320
1458552,China,0,310617
2739004,China,0,373694
5537847,China,0,21255
2268261,China,0,152165
4742900,China,0,61688
5689982,China,0,74368
1167409,China,0,42436
5081402,China,0,45510
4131854,China,0,268219
4322581,China,0,6296
5647381,China,0,244599
3361572,China,0,45266
3463177,China,0,292316
2366078,China,0,84779
4621627,China,0,417664
5836194,China,0,355446
2642974,China,0,383281
3660856,China,0,134559
5466703,China,0,298093
4229162,China,0,113508
1792781,China,0,74853
6010142,China,0,336598
5100748,China,0,246841
2940105,China,0,12928
4372458,China,0,382132
3982157,China,0,6922
1411793,China,0,351965
2585589,China,0,225459
4963234,China,0,276739
3308048,China,0,102843
3968294,China,0,309025
5043641,China,0,93969
2764987,China,0,153790
5417390,China,0,24961
1530893,China,0,145972
3766369,China,0,105792
1996927,China,0,7065
2707586,China,0,431402
4910075,China,0,225864
1606158,China,0,424626
3087432,China,0,213277
3147546,China,0,159857
1177097,China,0,172479
4538682,China,0,79414
2008282,China,0,189184
2614490,China,0,23168
3221267,China,0,262707
3903377,China,0,88968
3828576,China,0,229509
5361626,China,0,281212
4895806,China,0,182092
1731945,China,0,91266
3747973,China,0,392596
2451209,China,0,379134
4524216,China,0,330883
3554610,China,0,194177
4786495,China,0,174566
3626120,China,0,52982
1624492,China,0,236502
4284694,China,0,307029
5245673,China,0,23037
4195629,China,0,338191
4654266,China,0,135732
5018738,China,0,285280
2420892,China,0,164703
2859884,China,0,131373
2042243,China,0,223044
3732226,China,0,330635
1374489,China,0,299169
1384602,China,0,235560
1576358,China,0,104554
1766051,China,0,168064
3247928,China,0,133652
1937969,China,0,52197
2577661,China,0,241324
5941475,China,0,16112
2554760,China,0,268226
5073937,China,0,390716
2989474,China,0,315812
1425687,China,0,243146
5913356,China,0,324386
2677720,China,0,27535
5237913,China,0,71549
2945978,China,0,107416
4975382,China,0,188026
3825183,China,0,92685
5120317,China,0,297743
4556979,China,0,421810
1794269,China,0,148767
5319333,China,0,294106
5922936,China,0,277069
4482828,China,0,323333
5593227,China,0,368882
2929300,China,0,138814
5870972,China,0,142008
2322499,China,0,226237
4238673,China,0,154843
2482874,China,0,267204
2581953,China,0,369674
3067703,China,0,63196
1043836,China,0,148691
4631073,China,0,411697
4503706,China,0,209696
2556133,China,0,194903
5464995,China,0,326697
1428177,China,0,361475
2103426,China,0,166647
1522475,China,0,20683
3486897,China,0,300078
3868379,China,0,90359
3734468,China,0,107493
2344402,China,0,353402
3610048,China,0,55139
2441687,China,0,168477
5246110,China,0,341455
2832623,China,0,235314
3108217,China,0,194955
4155395,China,0,218464
3435459,China,0,311646
1035594,China,0,151186
2918631,China,0,340208
4346495,China,0,65559
5798704,China,0,80754
4355083,China,0,210568
1342675,China,0,355431
5888586,China,0,74710
2029737,China,0,188363
4400058,China,0,374583
3464956,China,0,176954
2131494,China,0,422458
3828729,China,0,290608
5567323,China,0,388013
3613947,China,0,149178
4927879,China,0,347544
2661001,China,0,310675
3847273,China,0,49716
2642771,China,0,164760
5227407,China,0,412309
2212724,China,0,275549
1538239,China,0,259888
4493519,China,0,121176
2457713,China,0,3430
2153172,China,0,437346
4087544,China,0,359187
2486735,China,0,339536
1107597,China,0,132314
1215540,China,0,176408
1041613,China,0,167145
2941147,China,0,150494
2034280,China,0,266534
1842655,China,0,221696
2570891,China,0,102536
2174144,China,0,285286
4429300,China,0,253195
3401299,China,0,330645
5610589,China,0,48548
4690786,China,0,184737
1971156,China,0,417055
5156898,China,0,302336
5350054,China,0,189826
4532432,China,0,423076
5694206,China,0,37315
2700209,China,0,283470
1510935,China,0,243918
5460435,China,0,369610
3684121,China,0,72057
1169456,China,0,35383
3163204,China,0,334082
1610337,China,0,9395
5579871,China,0,147797
1245875,China,0,200451
1836239,China,0,183979
1751746,China,0,413846
5287892,China,0,54923
1123200,China,0,18392
3266373,China,0,174463
3477877,China,0,292670
1697257,China,0,313346
4949210,China,0,397469
3504024,China,0,183927
4387036,China,0,167652
2321473,China,0,46627
2343202,China,0,342575
1175843,China,0,204580
3392554,China,0,112133
3183421,China,0,125079
1702125,China,0,216111
3525739,China,0,17284
5776704,China,0,408089
5173798,China,0,412303
3652983,China,0,385678
5764600,China,0,326825
3988609,China,0,173286
5420728,China,0,29611
2441598,China,0,18283
3198590,China,0,89775
3553987,China,0,375181
2774774,China,0,422449
3128400,China,0,81540
4587609,China,0,418283
4645326,China,0,84978
4863542,China,0,284151
3528014,China,0,205039
5224102,China,0,371636
5909574,China,0,214669
5977186,China,0,182556
4414870,China,0,306912
2191398,China,0,332179
3455381,China,0,285193
1507740,China,0,418280
3333060,China,0,296553
3278777,China,0,295471
5110863,China,0,418318
5028033,China,0,172137
3698502,China,0,271239
4033205,China,0,337148
3557640,China,0,162487
2426194,China,0,244517
4109279,China,0,142074
2078072,China,0,209290
1944888,China,0,45076
5476410,China,0,401725
3449703,China,0,345323
1153432,China,0,60267
1177293,China,0,362549
4360270,China,0,258639
5244972,China,0,247051
5496574,China,0,104150
2828723,China,0,179580
3156067,China,0,187411
2885831,China,0,386913
2814195,China,0,261697
5172610,China,0,126290
2764991,China,0,254730
1290075,China,0,122678
1045643,China,0,421050
1560041,China,0,307344
2328720,China,0,187061
2868748,China,0,416995
4378499,China,0,183371
1028661,China,0,332186
4618481,China,0,418559
5857318,China,0,403811
5667956,China,0,127930
1504209,China,0,2329
3707443,China,0,44739
1066650,China,0,48336
4601379,China,0,63750
3578021,China,0,417670
3756978,China,0,61432
1001129,China,0,174103
3454997,China,0,337871
4225721,China,0,97593
4329019,China,0,308299
3554736,China,0,425557
5542122,China,0,373983
2427092,China,0,127143
2675415,China,0,122133
5561010,China,0,389769
1679145,China,0,270073
1524909,China,0,409913
1845543,China,0,426606
5486181,China,0,338928
5091646,China,0,262580
5373095,China,0,158121
1017988,China,0,192877
1095340,China,0,52910
5232724,China,0,37209
1990478,China,0,61331
1175181,China,0,391434
3421620,China,0,388010
2723077,China,0,420832
3952924,China,0,228231
3867614,China,0,283359
1491100,China,0,240572
4871184,China,0,80062
4721444,China,0,220613
2289889,China,0,313487
1071679,China,0,301143
3508611,China,0,149355
2487361,China,0,257440
1426274,China,0,240310
3174191,China,0,277371
5625050,China,0,390167
5033431,China,0,126901
5347585,China,0,39517
1418313,China,0,88956
2570055,China,0,158458
4192016,China,0,347679
2350865,China,0,238757
2654277,China,0,218790
1589609,China,0,90522
2173060,China,0,333974
5810834,China,0,247091
1756694,China,0,350984
1080399,China,0,380218
3374154,China,0,242591
4852186,China,0,216919
1359082,China,0,120412
1204800,China,0,315555
3812787,China,0,55769
1450147,China,0,18009
2927942,China,0,299372
5953005,China,0,22435
1980798,China,0,222203
4215074,China,0,404331
5810803,China,0,156139
2818396,China,0,299188
5119416,China,0,104181
2864570,China,0,315620
3443350,China,0,160109
2505880,China,0,415900
5430755,China,0,386914
2283582,China,0,412266
4773980,China,0,237802
1707000,China,0,68049
2727241,China,0,121154
4862996,China,0,256424
4849463,China,0,437260
4489798,China,0,1280
4693230,China,0,151975
4889995,China,0,196715
4921354,China,0,65918
4109649,China,0,237777
3148872,China,0,115440
5677017,China,0,275859
5653014,China,0,315811
2816364,China,0,113496
1885134,China,0,8709
4171813,China,0,318034
4585342,China,0,95029
2640028,China,0,97912
3162075,China,0,361393
4609359,China,0,2475
5591580,China,0,218689
1276757,China,0,294556
4670455,China,0,22014
1989821,China,0,74530
4203253,China,0,210640
1230761,China,0,136858
3192924,China,0,123279
3858009,China,0,361791
2549677,China,0,74527
1113532,China,0,327716
3011817,China,0,106997
2275212,China,0,399888
3558781,China,0,46632
5737610,China,0,138755
3605270,China,0,310473
5592516,China,0,71521
3489294,China,0,93743
2624347,China,0,430852
1540664,China,0,274981
4646597,China,0,69126
1426213,China,0,98353
5308750,China,0,82309
4661211,China,0,20478
4574294,China,0,406724
2046401,China,0,147827
4589364,China,0,174999
3822511,China,0,54003
2822885,China,0,99114
2083567,China,0,12759
5953542,China,0,97060
4644239,China,0,167495
4103381,China,0,432417
4328135,China,0,79218
5646817,China,0,53994
3458827,China,0,159224
5956949,China,0,152735
2915686,China,0,315875
1303012,China,0,196895
3214717,China,0,373986
3032081,China,0,183269
2722228,China,0,10292
2054442,China,0,384248
1074985,China,0,73967
3174615,China,0,62277
1593312,China,0,386679
4015399,China,0,62719
5128929,China,0,103876
2421481,China,0,251689
5007124,China,0,238368
4741123,China,0,423813
3459772,China,0,363292
2047362,China,0,28729
1892623,China,0,329095
1311991,China,0,199341
3264488,China,0,118566
1382145,China,0,176418
2683454,China,0,431512
2715651,China,0,321890
5947155,China,0,301946
3190506,China,0,425043
2814153,China,0,159336
1090548,China,0,227206
3440905,China,0,132393
4453211,China,0,309572
5527786,China,0,197825
3852104,China,0,177913
3580523,China,0,392081
6023719,China,0,397459
3664378,China,0,290613
3409245,China,0,22215
2925680,China,0,298046
1505090,China,0,16121
3589293,China,0,133800
2367216,China,0,192527
4484371,China,0,390138
3118330,China,0,85978
3566817,China,0,185321
2940293,China,0,307357
2752167,China,0,196879
3014383,China,0,329539
2920983,China,0,70768
2538390,China,0,100814
4237848,China,0,254997
3239272,China,0,46940
2430677,China,0,225456
1782533,China,0,137266
3097328,China,0,269491
1409966,China,0,15579
2838942,China,0,421901
3389269,China,0,96567
2992254,China,0,120891
3269231,China,0,220375
5629293,China,0,122045
5825674,China,0,198030
2023445,China,0,240729
2645098,China,0,194950
2492835,China,0,254013
2689257,China,0,40708
2925054,China,0,386104
3642798,China,0,385451
4499534,China,0,138257
2531382,China,0,226702
1777033,China,0,412619
2246186,China,0,178860
2577523,China,0,271166
1271252,China,0,63742
3903735,China,0,230336
3119548,China,0,347386
5244409,China,0,187523
5238323,China,0,244942
4254941,China,0,49549
1243169,China,0,771
1376616,China,0,15397
4127069,China,0,169034
3496516,China,0,124239
3282454,China,0,391204
5489937,China,0,76390
1086707,China,0,310895
5451668,China,0,15507
5854292,China,0,218642
2898059,China,0,363156
5562944,China,0,209373
1999399,China,0,105524
3253555,China,0,124532
3472351,China,0,94586
2620792,China,0,269696
2653129,China,0,21103
4447019,China,0,427127
4020773,China,0,96405
4457656,China,0,46978
5347940,China,0,55505
4168200,China,0,247353
1073715,China,0,62421
5941324,China,0,427246
5975455,China,0,122443
1504531,China,0,234115
2217956,China,0,208743
2166235,China,0,147020
5271727,China,0,286509
4262783,China,0,310165
5676730,China,0,120896
3024661,China,0,412891
4265579,China,0,426524
4336954,China,0,261874
1766519,China,0,158371
5516827,China,0,307295
5923415,China,0,325886
3342573,China,0,81396
2046806,China,0,98329
2450769,China,0,24910
4779888,China,0,44959
2911022,China,0,111870
2883690,China,0,17690
4807653,China,0,213634
5635770,China,0,167315
1531365,China,0,135868
4124027,China,0,174733
3378037,China,0,61614
2784828,China,0,284080
2763418,China,0,113582
5027395,China,0,42093
2713414,China,0,170176
5248730,China,0,134502
3627771,China,0,374176
1429510,China,0,285689
3187159,China,0,418932
2750654,China,0,222786
2274300,China,0,67426
3339763,China,0,420169
5796363,China,0,83259
2319335,China,0,6172
3222469,China,0,392843
3836053,China,0,112778
3544120,China,0,150874
3311082,China,0,330803
2090513,China,0,279556
1353374,China,0,244890
5094397,China,0,80741
3765180,China,0,316295
5642114,China,0,288306
2974846,China,0,208746
2111426,China,0,256350
5300619,China,0,233436
4341892,China,0,433317
3752688,China,0,203314
5431106,China,0,377303
3682923,China,0,332769
1439629,China,0,71086
5593180,China,0,71091
2107666,China,0,188454
4587357,China,0,72899
1990896,China,0,432695
3083696,China,0,149684
2793955,China,0,6414
3361743,China,0,98721
3711687,China,0,373235
1450508,China,0,34432
2418972,China,0,27468
2187855,China,0,14392
2992880,China,0,380431
2956608,China,0,224492
4483461,China,0,431471
5851783,China,0,129459
1946476,China,0,389767
1403074,China,0,333700
1754319,China,0,302466
3549839,China,0,113159
4810481,China,0,111813
3728408,China,0,401450
2595870,China,0,344611
2645952,China,0,194551
2667106,China,0,405640
2230044,Iran,0,618
5520057,Iran,0,760
3871883,Iran,0,774
5311090,Iran,0,779
4619848,Iran,0,1224
3426412,Iran,0,1517
1326124,Iran,0,2730
5676419,Iran,0,3059
2738586,Iran,0,3742
1485632,Iran,0,3795
5596937,Iran,0,5361
2968435,Iran,0,5787
1736099,Iran,0,5795
1921997,Iran,0,6235
3318959,Iran,0,6515
2849839,Iran,0,6516
2826111,Iran,0,6522
4824976,Iran,0,6660
3745785,Iran,0,6795
4118137,Iran,0,6838
2528458,Iran,0,7095
2444511,Iran,0,7742
5717397,Iran,0,7760
3260191,Iran,0,9165
6018196,Iran,0,9461
3953186,Iran,0,9645
4410994,Iran,0,10474
5644728,Iran,0,11109
2289588,Iran,0,11112
4540616,Iran,0,11120
1796658,Iran,0,11966
4727298,Iran,0,12099
3844537,Iran,0,12359
2216091,Iran,0,12384
1977041,Iran,0,12401
2344596,Iran,0,12426
5825083,Iran,0,12452
1122503,Iran,0,12609
1472791,Iran,0,12688
4884829,Iran,0,13013
2949735,Iran,0,13308
5715441,Iran,0,13628
5824845,Iran,0,15078
1163190,Iran,0,15127
4421358,Iran,0,15528
4193518,Iran,0,15570
5119783,Iran,0,15623
3284053,Iran,0,15626
4521340,Iran,0,15842
5054601,Iran,0,15849
2784299,Iran,0,15851
4282294,Iran,0,16515
1839293,Iran,0,16577
4309849,Iran,0,16713
5202216,Iran,0,17891
1838079,Iran,0,17925
5088808,Iran,0,17987
5110248,Iran,0,18672
4851788,Iran,0,18743
3664128,Iran,0,19498
